cell_id,lat,lon,elevation_m,comune,frazione,pop_raw,pop_calibrated
CELL_02891,45.7487,9.4421,216.8,Brivio,Brivio Centro,67.966,9.86
CELL_02892,45.7487,9.4434,210.1,Brivio,Brivio Centro,71.407,10.36
CELL_02893,45.7487,9.4447,210.4,Brivio,Brivio Centro,71.698,10.4
CELL_02894,45.7487,9.446,207.7,Brivio,Brivio Centro,69.213,10.04
CELL_02895,45.7487,9.4473,210.2,Brivio,Brivio Centro,63.969,9.28
CELL_02896,45.7487,9.4486,209.0,Brivio,Brivio Centro,57.234,8.3
CELL_02897,45.7487,9.4499,205.1,Brivio,Brivio Centro,50.031,7.26
CELL_02898,45.7487,9.4512,209.7,Brivio,Brivio Centro,43.016,6.24
CELL_02899,45.7487,9.4525,206.1,Brivio,Brivio Centro,36.277,5.26
CELL_02900,45.7487,9.4538,211.0,Brivio,Brivio Centro,30.252,4.39
CELL_02901,45.7487,9.4551,208.2,Brivio,Brivio Centro,25.193,3.65
CELL_02902,45.7487,9.4564,206.4,Brivio,Brivio Centro,20.649,2.99
CELL_02903,45.7487,9.4577,213.3,Brivio,Brivio Centro,17.034,2.47
CELL_02904,45.7487,9.459,201.8,Brivio,Brivio Centro,14.039,2.04
CELL_02905,45.7496,9.355,373.2,La Valletta Brianza,Perego,16.388,3.58
CELL_02906,45.7496,9.3563,378.6,La Valletta Brianza,Perego,18.923,4.13
CELL_02907,45.7496,9.3576,375.8,La Valletta Brianza,Perego,21.727,4.75
CELL_02908,45.7496,9.3589,378.0,La Valletta Brianza,Perego,24.505,5.35
CELL_02909,45.7496,9.3602,376.3,La Valletta Brianza,Perego,27.085,5.92
CELL_02910,45.7496,9.3615,368.7,La Valletta Brianza,Perego,29.252,6.39
CELL_02911,45.7496,9.3628,375.3,La Valletta Brianza,Perego,30.788,6.73
CELL_02912,45.7496,9.3641,373.0,La Valletta Brianza,Perego,31.27,6.83
CELL_02913,45.7496,9.3654,370.8,La Valletta Brianza,Perego,31.018,6.78
CELL_02914,45.7496,9.3667,372.2,Santa Maria Hoè,Santa Maria Hoè Centro,29.412,8.73
CELL_02915,45.7496,9.368,377.8,Santa Maria Hoè,Santa Maria Hoè Centro,34.732,10.3
CELL_02916,45.7496,9.3693,369.9,Santa Maria Hoè,Santa Maria Hoè Centro,39.869,11.83
CELL_02917,45.7496,9.3706,376.8,Santa Maria Hoè,Santa Maria Hoè Centro,44.561,13.22
CELL_02918,45.7496,9.3719,410.6,Santa Maria Hoè,Trebbia,15.152,4.5
CELL_02919,45.7496,9.3732,409.0,Santa Maria Hoè,Trebbia,18.979,5.63
CELL_02920,45.7496,9.3745,409.9,Santa Maria Hoè,Trebbia,23.509,6.97
CELL_02921,45.7496,9.3758,409.3,Santa Maria Hoè,Trebbia,29.153,8.65
CELL_02922,45.7496,9.3771,408.4,Santa Maria Hoè,Trebbia,33.803,10.03
CELL_02923,45.7496,9.3784,411.1,Santa Maria Hoè,Trebbia,29.1,8.63
CELL_02924,45.7496,9.3797,410.1,Santa Maria Hoè,Trebbia,23.403,6.94
CELL_02925,45.7496,9.381,410.0,Santa Maria Hoè,Trebbia,18.796,5.58
CELL_02926,45.7496,9.3823,410.6,Santa Maria Hoè,Trebbia,15.269,4.53
CELL_02927,45.7496,9.3836,411.9,Santa Maria Hoè,Trebbia,12.283,3.64
CELL_02928,45.7496,9.3849,408.9,Santa Maria Hoè,Trebbia,9.926,2.94
CELL_02929,45.7496,9.3862,411.5,Santa Maria Hoè,Trebbia,8.071,2.39
CELL_02930,45.7496,9.3875,414.4,Santa Maria Hoè,Trebbia,6.267,1.86
CELL_02931,45.7496,9.3888,340.7,Olgiate Molgora,Monticello,6.612,1.47
CELL_02932,45.7496,9.3901,339.4,Olgiate Molgora,Monticello,6.827,1.52
CELL_02933,45.7496,9.3914,337.1,Olgiate Molgora,Monticello,7.222,1.61
CELL_02934,45.7496,9.3927,350.0,Olgiate Molgora,Monticello,7.157,1.59
CELL_02935,45.7496,9.394,340.4,Olgiate Molgora,Monticello,6.971,1.55
CELL_02936,45.7496,9.3953,346.7,Olgiate Molgora,Monticello,6.808,1.51
CELL_02937,45.7496,9.3966,342.0,Olgiate Molgora,Monticello,6.265,1.39
CELL_02938,45.7496,9.3979,337.1,Olgiate Molgora,Monticello,5.535,1.23
CELL_02939,45.7496,9.3992,339.6,Olgiate Molgora,Monticello,5.086,1.13
CELL_02940,45.7496,9.4005,348.5,Olgiate Molgora,Monticello,4.492,1.0
CELL_02941,45.7496,9.4018,345.0,Olgiate Molgora,Monticello,3.988,0.89
CELL_02942,45.7496,9.4031,343.7,Olgiate Molgora,Monticello,3.414,0.76
CELL_02943,45.7496,9.4044,341.4,Olgiate Molgora,Monticello,2.718,0.6
CELL_02944,45.7496,9.4057,342.2,Olgiate Molgora,Monticello,2.49,0.55
CELL_02945,45.7496,9.407,271.9,Olgiate Molgora,Porchera,3.232,0.72
CELL_02946,45.7496,9.4083,275.1,Olgiate Molgora,Porchera,3.503,0.78
CELL_02947,45.7496,9.4096,273.0,Olgiate Molgora,Porchera,3.741,0.83
CELL_02948,45.7496,9.4109,273.7,Olgiate Molgora,Porchera,3.832,0.85
CELL_02949,45.7496,9.4122,271.6,Olgiate Molgora,Porchera,3.646,0.81
CELL_02950,45.7496,9.4135,276.7,Olgiate Molgora,Porchera,3.974,0.88
CELL_02951,45.7496,9.4148,273.5,Olgiate Molgora,Porchera,3.655,0.81
CELL_02952,45.7496,9.4161,272.2,Olgiate Molgora,Porchera,3.737,0.83
CELL_02953,45.7496,9.4174,275.8,Olgiate Molgora,Porchera,3.517,0.78
CELL_02954,45.7496,9.4187,268.2,Olgiate Molgora,Porchera,3.205,0.71
CELL_02955,45.7496,9.4291,210.6,Brivio,Brivio Centro,12.36,1.79
CELL_02956,45.7496,9.4304,206.5,Brivio,Brivio Centro,14.757,2.14
CELL_02957,45.7496,9.4317,208.7,Brivio,Brivio Centro,17.827,2.59
CELL_02958,45.7496,9.433,213.7,Brivio,Brivio Centro,21.276,3.09
CELL_02959,45.7496,9.4343,212.6,Brivio,Brivio Centro,25.713,3.73
CELL_02960,45.7496,9.4356,207.9,Brivio,Brivio Centro,30.268,4.39
CELL_02961,45.7496,9.4369,210.1,Brivio,Brivio Centro,35.382,5.13
CELL_02962,45.7496,9.4382,216.6,Brivio,Brivio Centro,41.004,5.95
CELL_02963,45.7496,9.4395,201.7,Brivio,Brivio Centro,46.302,6.72
CELL_02964,45.7496,9.4408,211.8,Brivio,Brivio Centro,51.26,7.43
CELL_02965,45.7496,9.4421,212.4,Brivio,Brivio Centro,55.155,8.0
CELL_02966,45.7496,9.4434,214.7,Brivio,Brivio Centro,57.303,8.31
CELL_02967,45.7496,9.4447,211.4,Brivio,Brivio Centro,57.627,8.36
CELL_02968,45.7496,9.446,212.8,Brivio,Brivio Centro,55.966,8.12
CELL_02969,45.7496,9.4473,213.8,Brivio,Brivio Centro,52.315,7.59
CELL_02970,45.7496,9.4486,216.4,Brivio,Brivio Centro,47.573,6.9
CELL_02971,45.7496,9.4499,213.1,Brivio,Brivio Centro,42.238,6.13
CELL_02972,45.7496,9.4512,205.2,Brivio,Brivio Centro,36.541,5.3
CELL_02973,45.7496,9.4525,210.0,Brivio,Brivio Centro,31.31,4.54
CELL_02974,45.7496,9.4538,210.7,Brivio,Brivio Centro,26.552,3.85
CELL_02975,45.7496,9.4551,210.6,Brivio,Brivio Centro,22.312,3.24
CELL_02976,45.7496,9.4564,215.5,Brivio,Brivio Centro,18.637,2.7
CELL_02977,45.7496,9.4577,208.6,Brivio,Brivio Centro,15.52,2.25
CELL_02978,45.7496,9.459,214.4,Brivio,Brivio Centro,12.715,1.84
CELL_02979,45.7505,9.355,376.7,La Valletta Brianza,Perego,13.861,3.03
CELL_02980,45.7505,9.3563,376.6,La Valletta Brianza,Perego,15.915,3.48
CELL_02981,45.7505,9.3576,372.6,La Valletta Brianza,Perego,18.108,3.96
CELL_02982,45.7505,9.3589,377.8,La Valletta Brianza,Perego,20.406,4.46
CELL_02983,45.7505,9.3602,374.3,La Valletta Brianza,Perego,22.052,4.82
CELL_02984,45.7505,9.3615,371.0,La Valletta Brianza,Perego,23.841,5.21
CELL_02985,45.7505,9.3628,375.1,La Valletta Brianza,Perego,24.982,5.46
CELL_02986,45.7505,9.3641,377.9,La Valletta Brianza,Perego,25.095,5.48
CELL_02987,45.7505,9.3654,377.0,La Valletta Brianza,Perego,24.775,5.41
CELL_02988,45.7505,9.3667,369.5,Santa Maria Hoè,Santa Maria Hoè Centro,25.494,7.56
CELL_02989,45.7505,9.368,367.4,Santa Maria Hoè,Santa Maria Hoè Centro,29.282,8.69
CELL_02990,45.7505,9.3693,410.5,Santa Maria Hoè,Trebbia,9.775,2.9
CELL_02991,45.7505,9.3706,409.0,Santa Maria Hoè,Trebbia,11.875,3.52
CELL_02992,45.7505,9.3719,407.6,Santa Maria Hoè,Trebbia,14.387,4.27
CELL_02993,45.7505,9.3732,408.0,Santa Maria Hoè,Trebbia,17.757,5.27
CELL_02994,45.7505,9.3745,410.6,Santa Maria Hoè,Trebbia,21.37,6.34
CELL_02995,45.7505,9.3758,414.3,Santa Maria Hoè,Trebbia,25.267,7.5
CELL_02996,45.7505,9.3771,404.1,Santa Maria Hoè,Trebbia,27.221,8.08
CELL_02997,45.7505,9.3784,411.3,Santa Maria Hoè,Trebbia,25.303,7.51
CELL_02998,45.7505,9.3797,406.3,Santa Maria Hoè,Trebbia,21.57,6.4
CELL_02999,45.7505,9.381,412.7,Santa Maria Hoè,Trebbia,17.931,5.32
CELL_03000,45.7505,9.3823,412.5,Santa Maria Hoè,Trebbia,14.461,4.29
CELL_03001,45.7505,9.3836,414.0,Santa Maria Hoè,Trebbia,11.894,3.53
CELL_03002,45.7505,9.3849,406.8,Santa Maria Hoè,Trebbia,9.54,2.83
CELL_03003,45.7505,9.3862,410.3,Santa Maria Hoè,Trebbia,7.668,2.28
CELL_03004,45.7505,9.3875,409.7,Santa Maria Hoè,Trebbia,6.366,1.89
CELL_03005,45.7505,9.3888,409.2,Santa Maria Hoè,Trebbia,5.1,1.51
CELL_03006,45.7505,9.3901,342.8,Olgiate Molgora,Monticello,5.789,1.29
CELL_03007,45.7505,9.3914,342.8,Olgiate Molgora,Monticello,5.988,1.33
CELL_03008,45.7505,9.3927,343.1,Olgiate Molgora,Monticello,5.631,1.25
CELL_03009,45.7505,9.394,343.1,Olgiate Molgora,Monticello,5.69,1.27
CELL_03010,45.7505,9.3953,345.5,Olgiate Molgora,Monticello,5.293,1.18
CELL_03011,45.7505,9.3966,346.1,Olgiate Molgora,Monticello,4.892,1.09
CELL_03012,45.7505,9.3979,343.5,Olgiate Molgora,Monticello,4.768,1.06
CELL_03013,45.7505,9.3992,341.1,Olgiate Molgora,Monticello,4.124,0.92
CELL_03014,45.7505,9.4005,345.3,Olgiate Molgora,Monticello,3.638,0.81
CELL_03015,45.7505,9.4018,338.7,Olgiate Molgora,Monticello,3.161,0.7
CELL_03016,45.7505,9.4031,347.3,Olgiate Molgora,Monticello,2.735,0.61
CELL_03017,45.7505,9.4044,345.3,Olgiate Molgora,Monticello,2.491,0.55
CELL_03018,45.7505,9.4109,278.7,Olgiate Molgora,Porchera,3.062,0.68
CELL_03019,45.7505,9.4122,274.5,Olgiate Molgora,Porchera,3.323,0.74
CELL_03020,45.7505,9.4135,267.1,Olgiate Molgora,Porchera,3.011,0.67
CELL_03021,45.7505,9.4291,207.6,Brivio,Brivio Centro,10.897,1.58
CELL_03022,45.7505,9.4304,212.6,Brivio,Brivio Centro,13.325,1.93
CELL_03023,45.7505,9.4317,208.9,Brivio,Brivio Centro,15.92,2.31
CELL_03024,45.7505,9.433,203.6,Brivio,Brivio Centro,18.657,2.71
CELL_03025,45.7505,9.4343,210.4,Brivio,Brivio Centro,22.185,3.22
CELL_03026,45.7505,9.4356,211.8,Brivio,Brivio Centro,25.864,3.75
CELL_03027,45.7505,9.4369,205.3,Brivio,Brivio Centro,30.12,4.37
CELL_03028,45.7505,9.4382,213.9,Brivio,Brivio Centro,34.401,4.99
CELL_03029,45.7505,9.4395,212.5,Brivio,Brivio Centro,38.349,5.56
CELL_03030,45.7505,9.4408,210.7,Brivio,Brivio Centro,41.726,6.05
CELL_03031,45.7505,9.4421,212.8,Brivio,Brivio Centro,44.602,6.47
CELL_03032,45.7505,9.4434,209.7,Brivio,Brivio Centro,46.234,6.71
CELL_03033,45.7505,9.4447,208.8,Brivio,Brivio Centro,46.459,6.74
CELL_03034,45.7505,9.446,211.0,Brivio,Brivio Centro,45.202,6.56
CELL_03035,45.7505,9.4473,217.2,Brivio,Brivio Centro,42.419,6.15
CELL_03036,45.7505,9.4486,207.2,Brivio,Brivio Centro,39.206,5.69
CELL_03037,45.7505,9.4499,215.6,Brivio,Brivio Centro,35.132,5.1
CELL_03038,45.7505,9.4512,213.7,Brivio,Brivio Centro,30.832,4.47
CELL_03039,45.7505,9.4525,212.4,Brivio,Brivio Centro,26.882,3.9
CELL_03040,45.7505,9.4538,208.8,Brivio,Brivio Centro,23.08,3.35
CELL_03041,45.7505,9.4551,210.2,Brivio,Brivio Centro,19.618,2.85
CELL_03042,45.7505,9.4564,211.6,Brivio,Brivio Centro,16.657,2.42
CELL_03043,45.7505,9.4577,216.8,Brivio,Brivio Centro,13.796,2.0
CELL_03044,45.7505,9.459,210.8,Brivio,Brivio Centro,11.287,1.64
CELL_03045,45.7514,9.355,383.4,La Valletta Brianza,Perego,11.67,2.55
CELL_03046,45.7514,9.3563,378.3,La Valletta Brianza,Perego,13.286,2.9
CELL_03047,45.7514,9.3576,369.9,La Valletta Brianza,Perego,15.315,3.35
CELL_03048,45.7514,9.3589,379.8,La Valletta Brianza,Perego,16.868,3.69
CELL_03049,45.7514,9.3602,371.9,La Valletta Brianza,Perego,18.255,3.99
CELL_03050,45.7514,9.3615,377.2,La Valletta Brianza,Perego,19.092,4.17
CELL_03051,45.7514,9.3628,375.2,La Valletta Brianza,Perego,20.165,4.41
CELL_03052,45.7514,9.3641,377.0,La Valletta Brianza,Perego,20.354,4.45
CELL_03053,45.7514,9.3654,371.2,Santa Maria Hoè,Santa Maria Hoè Centro,18.719,5.55
CELL_03054,45.7514,9.3667,370.5,Santa Maria Hoè,Santa Maria Hoè Centro,21.546,6.39
CELL_03055,45.7514,9.368,414.5,Santa Maria Hoè,Trebbia,7.529,2.23
CELL_03056,45.7514,9.3693,410.5,Santa Maria Hoè,Trebbia,8.888,2.64
CELL_03057,45.7514,9.3706,414.2,Santa Maria Hoè,Trebbia,10.904,3.24
CELL_03058,45.7514,9.3719,414.6,Santa Maria Hoè,Trebbia,13.301,3.95
CELL_03059,45.7514,9.3732,412.2,Santa Maria Hoè,Trebbia,15.671,4.65
CELL_03060,45.7514,9.3745,413.1,Santa Maria Hoè,Trebbia,18.564,5.51
CELL_03061,45.7514,9.3758,413.3,Santa Maria Hoè,Trebbia,21.022,6.24
CELL_03062,45.7514,9.3771,409.9,Santa Maria Hoè,Trebbia,21.873,6.49
CELL_03063,45.7514,9.3784,411.3,Santa Maria Hoè,Trebbia,20.687,6.14
CELL_03064,45.7514,9.3797,414.1,Santa Maria Hoè,Trebbia,18.423,5.47
CELL_03065,45.7514,9.381,410.2,Santa Maria Hoè,Trebbia,15.912,4.72
CELL_03066,45.7514,9.3823,415.6,Santa Maria Hoè,Trebbia,13.315,3.95
CELL_03067,45.7514,9.3836,411.0,Santa Maria Hoè,Trebbia,11.081,3.29
CELL_03068,45.7514,9.3849,409.4,Santa Maria Hoè,Trebbia,8.788,2.61
CELL_03069,45.7514,9.3862,416.5,Santa Maria Hoè,Trebbia,7.356,2.18
CELL_03070,45.7514,9.3875,413.3,Santa Maria Hoè,Trebbia,5.976,1.77
CELL_03071,45.7514,9.3888,409.4,Santa Maria Hoè,Trebbia,5.091,1.51
CELL_03072,45.7514,9.3901,407.7,Santa Maria Hoè,Trebbia,3.832,1.14
CELL_03073,45.7514,9.3914,335.6,Olgiate Molgora,Monticello,4.861,1.08
CELL_03074,45.7514,9.3927,342.3,Olgiate Molgora,Monticello,4.719,1.05
CELL_03075,45.7514,9.394,337.0,Olgiate Molgora,Monticello,4.67,1.04
CELL_03076,45.7514,9.3953,339.8,Olgiate Molgora,Monticello,4.24,0.94
CELL_03077,45.7514,9.3966,345.3,Olgiate Molgora,Monticello,4.146,0.92
CELL_03078,45.7514,9.3979,341.3,Olgiate Molgora,Monticello,3.964,0.88
CELL_03079,45.7514,9.3992,345.4,Olgiate Molgora,Monticello,3.534,0.79
CELL_03080,45.7514,9.4005,343.2,Olgiate Molgora,Monticello,3.102,0.69
CELL_03081,45.7514,9.4018,341.8,Olgiate Molgora,Monticello,2.834,0.63
CELL_03082,45.7514,9.4031,344.9,Olgiate Molgora,Monticello,2.595,0.58
CELL_03083,45.7514,9.4304,209.6,Brivio,Brivio Centro,11.513,1.67
CELL_03084,45.7514,9.4317,208.3,Brivio,Brivio Centro,13.827,2.01
CELL_03085,45.7514,9.433,208.0,Brivio,Brivio Centro,16.189,2.35
CELL_03086,45.7514,9.4343,209.3,Brivio,Brivio Centro,19.012,2.76
CELL_03087,45.7514,9.4356,211.8,Brivio,Brivio Centro,22.133,3.21
CELL_03088,45.7514,9.4369,213.7,Brivio,Brivio Centro,25.402,3.68
CELL_03089,45.7514,9.4382,208.7,Brivio,Brivio Centro,28.407,4.12
CELL_03090,45.7514,9.4395,211.9,Brivio,Brivio Centro,31.595,4.58
CELL_03091,45.7514,9.4408,212.3,Brivio,Brivio Centro,34.185,4.96
CELL_03092,45.7514,9.4421,204.8,Brivio,Brivio Centro,36.116,5.24
CELL_03093,45.7514,9.4434,211.9,Brivio,Brivio Centro,37.392,5.42
CELL_03094,45.7514,9.4447,213.6,Brivio,Brivio Centro,37.171,5.39
CELL_03095,45.7514,9.446,206.0,Brivio,Brivio Centro,36.277,5.26
CELL_03096,45.7514,9.4473,212.1,Brivio,Brivio Centro,34.81,5.05
CELL_03097,45.7514,9.4486,208.0,Brivio,Brivio Centro,32.029,4.65
CELL_03098,45.7514,9.4499,207.3,Brivio,Brivio Centro,29.147,4.23
CELL_03099,45.7514,9.4512,213.3,Brivio,Brivio Centro,26.043,3.78
CELL_03100,45.7514,9.4525,210.6,Brivio,Brivio Centro,22.662,3.29
CELL_03101,45.7514,9.4538,212.9,Brivio,Brivio Centro,19.608,2.84
CELL_03102,45.7514,9.4551,208.4,Brivio,Brivio Centro,16.972,2.46
CELL_03103,45.7514,9.4564,207.6,Brivio,Brivio Centro,14.59,2.12
CELL_03104,45.7514,9.4577,206.4,Brivio,Brivio Centro,12.113,1.76
CELL_03105,45.7523,9.355,375.8,La Valletta Brianza,Perego,9.886,2.16
CELL_03106,45.7523,9.3563,376.4,La Valletta Brianza,Perego,11.453,2.5
CELL_03107,45.7523,9.3576,376.7,La Valletta Brianza,Perego,12.598,2.75
CELL_03108,45.7523,9.3589,379.9,La Valletta Brianza,Perego,13.895,3.04
CELL_03109,45.7523,9.3602,375.8,La Valletta Brianza,Perego,14.91,3.26
CELL_03110,45.7523,9.3615,375.6,La Valletta Brianza,Perego,15.456,3.38
CELL_03111,45.7523,9.3628,376.7,La Valletta Brianza,Perego,16.297,3.56
CELL_03112,45.7523,9.3641,374.1,La Valletta Brianza,Perego,16.43,3.59
CELL_03113,45.7523,9.3654,371.9,Santa Maria Hoè,Santa Maria Hoè Centro,15.929,4.73
CELL_03114,45.7523,9.3667,408.5,Santa Maria Hoè,Trebbia,5.571,1.65
CELL_03115,45.7523,9.368,418.6,Santa Maria Hoè,Trebbia,6.604,1.96
CELL_03116,45.7523,9.3693,411.6,Santa Maria Hoè,Trebbia,8.236,2.44
CELL_03117,45.7523,9.3706,405.4,Santa Maria Hoè,Trebbia,9.809,2.91
CELL_03118,45.7523,9.3719,408.4,Santa Maria Hoè,Trebbia,11.547,3.43
CELL_03119,45.7523,9.3732,411.9,Santa Maria Hoè,Trebbia,13.487,4.0
CELL_03120,45.7523,9.3745,411.1,Santa Maria Hoè,Trebbia,15.423,4.58
CELL_03121,45.7523,9.3758,406.8,Santa Maria Hoè,Trebbia,16.967,5.03
CELL_03122,45.7523,9.3771,416.0,Santa Maria Hoè,Trebbia,17.634,5.23
CELL_03123,45.7523,9.3784,409.2,Santa Maria Hoè,Trebbia,16.909,5.02
CELL_03124,45.7523,9.3797,409.8,Santa Maria Hoè,Trebbia,15.706,4.66
CELL_03125,45.7523,9.381,410.7,Santa Maria Hoè,Trebbia,13.848,4.11
CELL_03126,45.7523,9.3823,415.1,Santa Maria Hoè,Trebbia,11.682,3.47
CELL_03127,45.7523,9.3836,412.2,Santa Maria Hoè,Trebbia,9.759,2.9
CELL_03128,45.7523,9.3849,405.3,Santa Maria Hoè,Trebbia,8.085,2.4
CELL_03129,45.7523,9.3862,412.8,Santa Maria Hoè,Trebbia,6.956,2.06
CELL_03130,45.7523,9.3875,407.4,Santa Maria Hoè,Trebbia,5.758,1.71
CELL_03131,45.7523,9.3888,407.1,Santa Maria Hoè,Trebbia,4.455,1.32
CELL_03132,45.7523,9.3901,413.3,Santa Maria Hoè,Trebbia,3.93,1.17
CELL_03133,45.7523,9.3914,341.9,Olgiate Molgora,Monticello,4.0,0.89
CELL_03134,45.7523,9.3927,339.8,Olgiate Molgora,Monticello,3.755,0.84
CELL_03135,45.7523,9.394,347.2,Olgiate Molgora,Monticello,3.626,0.81
CELL_03136,45.7523,9.3953,344.8,Olgiate Molgora,Monticello,3.717,0.83
CELL_03137,45.7523,9.3966,341.1,Olgiate Molgora,Monticello,3.564,0.79
CELL_03138,45.7523,9.3979,344.2,Olgiate Molgora,Monticello,3.414,0.76
CELL_03139,45.7523,9.3992,339.4,Olgiate Molgora,Monticello,3.128,0.7
CELL_03140,45.7523,9.4005,341.0,Olgiate Molgora,Monticello,2.622,0.58
CELL_03141,45.7523,9.4018,343.5,Olgiate Molgora,Monticello,2.361,0.53
CELL_03142,45.7523,9.4317,212.9,Brivio,Brivio Centro,12.126,1.76
CELL_03143,45.7523,9.433,204.8,Brivio,Brivio Centro,13.931,2.02
CELL_03144,45.7523,9.4343,214.7,Brivio,Brivio Centro,16.19,2.35
CELL_03145,45.7523,9.4356,207.1,Brivio,Brivio Centro,18.738,2.72
CELL_03146,45.7523,9.4369,217.0,Brivio,Brivio Centro,21.221,3.08
CELL_03147,45.7523,9.4382,211.5,Brivio,Brivio Centro,23.388,3.39
CELL_03148,45.7523,9.4395,211.8,Brivio,Brivio Centro,25.588,3.71
CELL_03149,45.7523,9.4408,201.3,Brivio,Brivio Centro,27.533,3.99
CELL_03150,45.7523,9.4421,207.5,Brivio,Brivio Centro,29.198,4.23
CELL_03151,45.7523,9.4434,208.1,Brivio,Brivio Centro,29.947,4.34
CELL_03152,45.7523,9.4447,209.5,Brivio,Brivio Centro,29.847,4.33
CELL_03153,45.7523,9.446,206.0,Brivio,Brivio Centro,29.572,4.29
CELL_03154,45.7523,9.4473,212.5,Brivio,Brivio Centro,28.158,4.08
CELL_03155,45.7523,9.4486,209.5,Brivio,Brivio Centro,26.438,3.83
CELL_03156,45.7523,9.4499,208.7,Brivio,Brivio Centro,24.157,3.5
CELL_03157,45.7523,9.4512,213.2,Brivio,Brivio Centro,21.799,3.16
CELL_03158,45.7523,9.4525,212.7,Brivio,Brivio Centro,19.024,2.76
CELL_03159,45.7523,9.4538,209.6,Brivio,Brivio Centro,16.654,2.42
CELL_03160,45.7523,9.4551,204.9,Brivio,Brivio Centro,14.699,2.13
CELL_03161,45.7523,9.4564,211.1,Brivio,Brivio Centro,12.627,1.83
CELL_03162,45.7523,9.4577,213.2,Brivio,Brivio Centro,10.706,1.55
CELL_03163,45.7532,9.355,377.4,La Valletta Brianza,Perego,8.229,1.8
CELL_03164,45.7532,9.3563,381.9,La Valletta Brianza,Perego,9.386,2.05
CELL_03165,45.7532,9.3576,375.4,La Valletta Brianza,Perego,10.184,2.22
CELL_03166,45.7532,9.3589,383.4,La Valletta Brianza,Perego,11.293,2.47
CELL_03167,45.7532,9.3602,382.2,La Valletta Brianza,Perego,11.895,2.6
CELL_03168,45.7532,9.3615,373.4,La Valletta Brianza,Perego,12.639,2.76
CELL_03169,45.7532,9.3628,377.9,La Valletta Brianza,Perego,13.158,2.87
CELL_03170,45.7532,9.3641,412.2,Santa Maria Hoè,Trebbia,3.465,1.03
CELL_03171,45.7532,9.3654,412.4,Santa Maria Hoè,Trebbia,4.148,1.23
CELL_03172,45.7532,9.3667,413.3,Santa Maria Hoè,Trebbia,5.09,1.51
CELL_03173,45.7532,9.368,412.0,Santa Maria Hoè,Trebbia,6.224,1.85
CELL_03174,45.7532,9.3693,405.5,Santa Maria Hoè,Trebbia,7.451,2.21
CELL_03175,45.7532,9.3706,409.9,Santa Maria Hoè,Trebbia,8.545,2.54
CELL_03176,45.7532,9.3719,415.5,Santa Maria Hoè,Trebbia,10.116,3.0
CELL_03177,45.7532,9.3732,411.3,Santa Maria Hoè,Trebbia,11.364,3.37
CELL_03178,45.7532,9.3745,410.4,Santa Maria Hoè,Trebbia,13.04,3.87
CELL_03179,45.7532,9.3758,414.5,Santa Maria Hoè,Trebbia,13.842,4.11
CELL_03180,45.7532,9.3771,415.1,Santa Maria Hoè,Trebbia,14.236,4.22
CELL_03181,45.7532,9.3784,416.0,Santa Maria Hoè,Trebbia,13.609,4.04
CELL_03182,45.7532,9.3797,417.0,Santa Maria Hoè,Trebbia,12.654,3.75
CELL_03183,45.7532,9.381,416.1,Santa Maria Hoè,Trebbia,11.424,3.39
CELL_03184,45.7532,9.3823,411.3,Santa Maria Hoè,Trebbia,9.883,2.93
CELL_03185,45.7532,9.3836,411.7,Santa Maria Hoè,Trebbia,8.488,2.52
CELL_03186,45.7532,9.3849,414.8,Santa Maria Hoè,Trebbia,7.212,2.14
CELL_03187,45.7532,9.3862,411.7,Santa Maria Hoè,Trebbia,6.152,1.83
CELL_03188,45.7532,9.3875,411.2,Santa Maria Hoè,Trebbia,4.987,1.48
CELL_03189,45.7532,9.3888,416.0,Santa Maria Hoè,Trebbia,4.215,1.25
CELL_03190,45.7532,9.3901,411.2,Santa Maria Hoè,Trebbia,3.406,1.01
CELL_03191,45.7532,9.3914,409.5,Santa Maria Hoè,Trebbia,2.964,0.88
CELL_03192,45.7532,9.3927,341.4,Olgiate Molgora,Monticello,3.264,0.73
CELL_03193,45.7532,9.394,341.2,Olgiate Molgora,Monticello,3.096,0.69
CELL_03194,45.7532,9.3953,342.6,Olgiate Molgora,Monticello,2.98,0.66
CELL_03195,45.7532,9.3966,341.1,Olgiate Molgora,Monticello,2.848,0.63
CELL_03196,45.7532,9.3979,341.3,Olgiate Molgora,Monticello,2.781,0.62
CELL_03197,45.7532,9.3992,347.4,Olgiate Molgora,Monticello,2.447,0.54
CELL_03198,45.7532,9.433,211.7,Brivio,Brivio Centro,11.828,1.72
CELL_03199,45.7532,9.4343,205.6,Brivio,Brivio Centro,13.781,2.0
CELL_03200,45.7532,9.4356,212.2,Brivio,Brivio Centro,15.724,2.28
CELL_03201,45.7532,9.4369,213.2,Brivio,Brivio Centro,17.486,2.54
CELL_03202,45.7532,9.4382,211.8,Brivio,Brivio Centro,19.165,2.78
CELL_03203,45.7532,9.4395,209.5,Brivio,Brivio Centro,21.052,3.05
CELL_03204,45.7532,9.4408,210.1,Brivio,Brivio Centro,22.559,3.27
CELL_03205,45.7532,9.4421,207.0,Brivio,Brivio Centro,23.613,3.42
CELL_03206,45.7532,9.4434,215.3,Brivio,Brivio Centro,24.21,3.51
CELL_03207,45.7532,9.4447,217.3,Brivio,Brivio Centro,24.142,3.5
CELL_03208,45.7532,9.446,209.8,Brivio,Brivio Centro,23.807,3.45
