cell_id,lat,lon,elevation_m,comune,frazione,pop_raw,pop_calibrated,nearest_stop_id,nearest_stop_dist_m,walk_min_std,walk_min_slope
CELL_02992,45.7505,9.3719,407.6,Santa Maria Hoè,Trebbia,14.387,4.27,S_SMARIA_TREB,536.4,6.7,6.81
CELL_02993,45.7505,9.3732,408.0,Santa Maria Hoè,Trebbia,17.757,5.27,S_SMARIA_TREB,419.6,5.25,5.33
CELL_02994,45.7505,9.3745,410.6,Santa Maria Hoè,Trebbia,21.37,6.34,S_SMARIA_TREB,310.5,3.88,3.85
CELL_02995,45.7505,9.3758,414.3,Santa Maria Hoè,Trebbia,25.267,7.5,S_SMARIA_TREB,220.4,2.75,2.57
CELL_02996,45.7505,9.3771,404.1,Santa Maria Hoè,Trebbia,27.221,8.08,S_SMARIA_TREB,180.6,2.26,2.53
CELL_02997,45.7505,9.3784,411.3,Santa Maria Hoè,Trebbia,25.303,7.51,S_SMARIA_TREB,220.4,2.75,2.7
CELL_02998,45.7505,9.3797,406.3,Santa Maria Hoè,Trebbia,21.57,6.4,S_SMARIA_TREB,310.5,3.88,4.05
CELL_02999,45.7505,9.381,412.7,Santa Maria Hoè,Trebbia,17.931,5.32,S_SMARIA_TREB,419.6,5.25,5.13
CELL_03000,45.7505,9.3823,412.5,Santa Maria Hoè,Trebbia,14.461,4.29,S_SMARIA_TREB,536.4,6.7,6.6
CELL_03001,45.7505,9.3836,414.0,Santa Maria Hoè,Trebbia,11.894,3.53,S_SMARIA_TREB,656.6,8.21,8.03
CELL_03002,45.7505,9.3849,406.8,Santa Maria Hoè,Trebbia,9.54,2.83,S_SMARIA_TREB,778.8,9.74,9.88
CELL_03003,45.7505,9.3862,410.3,Santa Maria Hoè,Trebbia,7.668,2.28,S_SMARIA_TREB,902.1,11.28,11.26
CELL_03004,45.7505,9.3875,409.7,Santa Maria Hoè,Trebbia,6.366,1.89,S_SMARIA_TREB,1026.1,12.83,12.84
CELL_03005,45.7505,9.3888,409.2,Santa Maria Hoè,Trebbia,5.1,1.51,S_MONTICELLO_OLG,1215.5,15.19,12.88
CELL_03006,45.7505,9.3901,342.8,Olgiate Molgora,Monticello,5.789,1.29,S_MONTICELLO_OLG,1186.4,14.83,14.93
CELL_03007,45.7505,9.3914,342.8,Olgiate Molgora,Monticello,5.988,1.33,S_MONTICELLO_OLG,1170.2,14.63,14.72
CELL_03008,45.7505,9.3927,343.1,Olgiate Molgora,Monticello,5.631,1.25,S_MONTICELLO_OLG,1167.6,14.6,14.68
CELL_03009,45.7505,9.394,343.1,Olgiate Molgora,Monticello,5.69,1.27,S_MONTICELLO_OLG,1178.6,14.73,14.82
CELL_03010,45.7505,9.3953,345.5,Olgiate Molgora,Monticello,5.293,1.18,S_MONTICELLO_OLG,1202.8,15.03,15.01
CELL_03011,45.7505,9.3966,346.1,Olgiate Molgora,Monticello,4.892,1.09,S_MONTICELLO_OLG,1239.4,15.49,15.44
CELL_03012,45.7505,9.3979,343.5,Olgiate Molgora,Monticello,4.768,1.06,S_MONTICELLO_OLG,1287.5,16.09,16.16
CELL_03013,45.7505,9.3992,341.1,Olgiate Molgora,Monticello,4.124,0.92,S_MONTICELLO_OLG,1345.7,16.82,16.99
CELL_03014,45.7505,9.4005,345.3,Olgiate Molgora,Monticello,3.638,0.81,S_MONTICELLO_OLG,1412.8,17.66,17.65
CELL_03015,45.7505,9.4018,338.7,Olgiate Molgora,Monticello,3.161,0.7,S_MONTICELLO_OLG,1487.7,18.6,18.87
CELL_03016,45.7505,9.4031,347.3,Olgiate Molgora,Monticello,2.735,0.61,S_MONTICELLO_OLG,1569.1,19.61,19.51
CELL_03017,45.7505,9.4044,345.3,Olgiate Molgora,Monticello,2.491,0.55,S_MONTICELLO_OLG,1656.2,20.7,20.69
CELL_03018,45.7505,9.4109,278.7,Olgiate Molgora,Porchera,3.062,0.68,S_MONDONICO,2133.0,26.66,28.53
CELL_03019,45.7505,9.4122,274.5,Olgiate Molgora,Porchera,3.323,0.74,S_BEVERATE,2450.4,30.63,29.58
CELL_03020,45.7505,9.4135,267.1,Olgiate Molgora,Porchera,3.011,0.67,S_BEVERATE,2391.4,29.89,29.15
CELL_03021,45.7505,9.4291,207.6,Brivio,Brivio Centro,10.897,1.58,S_BRIVIO_CASTELLO,1715.1,21.44,21.46
CELL_03022,45.7505,9.4304,212.6,Brivio,Brivio Centro,13.325,1.93,S_BRIVIO_CASTELLO,1608.4,20.11,19.9
CELL_03023,45.7505,9.4317,208.9,Brivio,Brivio Centro,15.92,2.31,S_BRIVIO_CASTELLO,1504.8,18.81,18.77
CELL_03024,45.7505,9.433,203.6,Brivio,Brivio Centro,18.657,2.71,S_BRIVIO_CASTELLO,1404.9,17.56,17.76
CELL_03025,45.7505,9.4343,210.4,Brivio,Brivio Centro,22.185,3.22,S_BRIVIO_CASTELLO,1309.6,16.37,16.27
CELL_03026,45.7505,9.4356,211.8,Brivio,Brivio Centro,25.864,3.75,S_BRIVIO_CASTELLO,1219.9,15.25,15.08
CELL_03027,45.7505,9.4369,205.3,Brivio,Brivio Centro,30.12,4.37,S_BRIVIO_CASTELLO,1137.2,14.21,14.33
CELL_03028,45.7505,9.4382,213.9,Brivio,Brivio Centro,34.401,4.99,S_BRIVIO_CASTELLO,1063.1,13.29,13.03
CELL_03029,45.7505,9.4395,212.5,Brivio,Brivio Centro,38.349,5.56,S_BRIVIO_CASTELLO,999.5,12.49,12.3
CELL_03030,45.7505,9.4408,210.7,Brivio,Brivio Centro,41.726,6.05,S_BRIVIO_CASTELLO,948.5,11.86,11.74
CELL_03031,45.7505,9.4421,212.8,Brivio,Brivio Centro,44.602,6.47,S_BRIVIO_PONTE,862.1,10.78,10.61
CELL_03032,45.7505,9.4434,209.7,Brivio,Brivio Centro,46.234,6.71,S_BRIVIO_PONTE,776.0,9.7,9.67
CELL_03033,45.7505,9.4447,208.8,Brivio,Brivio Centro,46.459,6.74,S_BRIVIO_PONTE,702.2,8.78,8.79
CELL_03034,45.7505,9.446,211.0,Brivio,Brivio Centro,45.202,6.56,S_BRIVIO_PONTE,644.8,8.06,7.97
CELL_03035,45.7505,9.4473,217.2,Brivio,Brivio Centro,42.419,6.15,S_BRIVIO_PONTE,608.6,7.61,7.26
CELL_03036,45.7505,9.4486,207.2,Brivio,Brivio Centro,39.206,5.69,S_BRIVIO_PONTE,597.5,7.47,7.55
CELL_03037,45.7505,9.4499,215.6,Brivio,Brivio Centro,35.132,5.1,S_BRIVIO_PONTE,612.7,7.66,7.37
CELL_03038,45.7505,9.4512,213.7,Brivio,Brivio Centro,30.832,4.47,S_BRIVIO_PONTE,652.4,8.15,7.95
CELL_03039,45.7505,9.4525,212.4,Brivio,Brivio Centro,26.882,3.9,S_BRIVIO_PONTE,712.6,8.91,8.76
CELL_03040,45.7505,9.4538,208.8,Brivio,Brivio Centro,23.08,3.35,S_BRIVIO_PONTE,788.6,9.86,9.87
CELL_03041,45.7505,9.4551,210.2,Brivio,Brivio Centro,19.618,2.85,S_BRIVIO_PONTE,876.2,10.95,10.9
CELL_03042,45.7505,9.4564,211.6,Brivio,Brivio Centro,16.657,2.42,S_BRIVIO_PONTE,972.4,12.16,12.04
CELL_03043,45.7505,9.4577,216.8,Brivio,Brivio Centro,13.796,2.0,S_BRIVIO_PONTE,1074.8,13.44,13.1
CELL_03044,45.7505,9.459,210.8,Brivio,Brivio Centro,11.287,1.64,S_BRIVIO_PONTE,1181.9,14.77,14.7
CELL_03045,45.7514,9.355,383.4,La Valletta Brianza,Perego,11.67,2.55,S_VALLETTA_SP342,890.5,11.13,10.98
CELL_03046,45.7514,9.3563,378.3,La Valletta Brianza,Perego,13.286,2.9,S_VALLETTA_SP342,801.4,10.02,10.09
CELL_03047,45.7514,9.3576,369.9,La Valletta Brianza,Perego,15.315,3.35,S_VALLETTA_SP342,723.4,9.04,9.49
CELL_03048,45.7514,9.3589,379.8,La Valletta Brianza,Perego,16.868,3.69,S_VALLETTA_SP342,660.4,8.26,8.26
CELL_03049,45.7514,9.3602,371.9,La Valletta Brianza,Perego,18.255,3.99,S_VALLETTA_SP342,617.3,7.72,8.08
CELL_03050,45.7514,9.3615,377.2,La Valletta Brianza,Perego,19.092,4.17,S_VALLETTA_SP342,598.1,7.48,7.6
CELL_03051,45.7514,9.3628,375.2,La Valletta Brianza,Perego,20.165,4.41,S_VALLETTA_SP342,605.2,7.57,7.78
CELL_03052,45.7514,9.3641,377.0,La Valletta Brianza,Perego,20.354,4.45,S_VALLETTA_SP342,637.8,7.97,8.1
CELL_03053,45.7514,9.3654,371.2,Santa Maria Hoè,Santa Maria Hoè Centro,18.719,5.55,S_VALLETTA_SP342,692.2,8.65,9.05
CELL_03054,45.7514,9.3667,370.5,Santa Maria Hoè,Santa Maria Hoè Centro,21.546,6.39,S_VALLETTA_SP342,763.8,9.55,9.97
CELL_03055,45.7514,9.368,414.5,Santa Maria Hoè,Trebbia,7.529,2.23,S_VALLETTA_SP342,848.2,10.6,9.2
CELL_03056,45.7514,9.3693,410.5,Santa Maria Hoè,Trebbia,8.888,2.64,S_SMARIA_CENTRO,898.8,11.23,9.63
CELL_03057,45.7514,9.3706,414.2,Santa Maria Hoè,Trebbia,10.904,3.24,S_SMARIA_TREB,701.4,8.77,8.59
CELL_03058,45.7514,9.3719,414.6,Santa Maria Hoè,Trebbia,13.301,3.95,S_SMARIA_TREB,590.3,7.38,7.18
CELL_03059,45.7514,9.3732,412.2,Santa Maria Hoè,Trebbia,15.671,4.65,S_SMARIA_TREB,486.7,6.08,5.99
CELL_03060,45.7514,9.3745,413.1,Santa Maria Hoè,Trebbia,18.564,5.51,S_SMARIA_TREB,396.5,4.96,4.82
CELL_03061,45.7514,9.3758,413.3,Santa Maria Hoè,Trebbia,21.022,6.24,S_SMARIA_TREB,330.7,4.13,3.99
CELL_03062,45.7514,9.3771,409.9,Santa Maria Hoè,Trebbia,21.873,6.49,S_SMARIA_TREB,305.6,3.82,3.82
CELL_03063,45.7514,9.3784,411.3,Santa Maria Hoè,Trebbia,20.687,6.14,S_SMARIA_TREB,330.7,4.13,4.08
CELL_03064,45.7514,9.3797,414.1,Santa Maria Hoè,Trebbia,18.423,5.47,S_SMARIA_TREB,396.5,4.96,4.78
CELL_03065,45.7514,9.381,410.2,Santa Maria Hoè,Trebbia,15.912,4.72,S_SMARIA_TREB,486.7,6.08,6.08
CELL_03066,45.7514,9.3823,415.6,Santa Maria Hoè,Trebbia,13.315,3.95,S_SMARIA_TREB,590.3,7.38,7.14
CELL_03067,45.7514,9.3836,411.0,Santa Maria Hoè,Trebbia,11.081,3.29,S_SMARIA_TREB,701.4,8.77,8.72
CELL_03068,45.7514,9.3849,409.4,Santa Maria Hoè,Trebbia,8.788,2.61,S_SMARIA_TREB,816.9,10.21,10.24
CELL_03069,45.7514,9.3862,416.5,Santa Maria Hoè,Trebbia,7.356,2.18,S_SMARIA_TREB,935.2,11.69,11.41
CELL_03070,45.7514,9.3875,413.3,Santa Maria Hoè,Trebbia,5.976,1.77,S_SMARIA_TREB,1055.3,13.19,13.05
CELL_03071,45.7514,9.3888,409.4,Santa Maria Hoè,Trebbia,5.091,1.51,S_MONTICELLO_OLG,1336.0,16.7,14.11
CELL_03072,45.7514,9.3901,407.7,Santa Maria Hoè,Trebbia,3.832,1.14,S_MONTICELLO_OLG,1309.5,16.37,13.84
CELL_03073,45.7514,9.3914,335.6,Olgiate Molgora,Monticello,4.861,1.08,S_MONTICELLO_OLG,1294.9,16.19,16.6
CELL_03074,45.7514,9.3927,342.3,Olgiate Molgora,Monticello,4.719,1.05,S_MONTICELLO_OLG,1292.6,16.16,16.28
CELL_03075,45.7514,9.394,337.0,Olgiate Molgora,Monticello,4.67,1.04,S_MONTICELLO_OLG,1302.5,16.28,16.64
CELL_03076,45.7514,9.3953,339.8,Olgiate Molgora,Monticello,4.24,0.94,S_MONTICELLO_OLG,1324.4,16.56,16.78
CELL_03077,45.7514,9.3966,345.3,Olgiate Molgora,Monticello,4.146,0.92,S_MONTICELLO_OLG,1357.8,16.97,16.96
CELL_03078,45.7514,9.3979,341.3,Olgiate Molgora,Monticello,3.964,0.88,S_MONTICELLO_OLG,1401.8,17.52,17.69
CELL_03079,45.7514,9.3992,345.4,Olgiate Molgora,Monticello,3.534,0.79,S_MONTICELLO_OLG,1455.5,18.19,18.18
CELL_03080,45.7514,9.4005,343.2,Olgiate Molgora,Monticello,3.102,0.69,S_MONTICELLO_OLG,1517.7,18.97,19.05
CELL_03081,45.7514,9.4018,341.8,Olgiate Molgora,Monticello,2.834,0.63,S_MONTICELLO_OLG,1587.6,19.85,19.99
CELL_03082,45.7514,9.4031,344.9,Olgiate Molgora,Monticello,2.595,0.58,S_MONTICELLO_OLG,1664.2,20.8,20.81
CELL_03083,45.7514,9.4304,209.6,Brivio,Brivio Centro,11.513,1.67,S_BRIVIO_CASTELLO,1680.8,21.01,20.94
CELL_03084,45.7514,9.4317,208.3,Brivio,Brivio Centro,13.827,2.01,S_BRIVIO_CASTELLO,1581.9,19.77,19.76
CELL_03085,45.7514,9.433,208.0,Brivio,Brivio Centro,16.189,2.35,S_BRIVIO_CASTELLO,1487.2,18.59,18.59
CELL_03086,45.7514,9.4343,209.3,Brivio,Brivio Centro,19.012,2.76,S_BRIVIO_CASTELLO,1397.5,17.47,17.41
CELL_03087,45.7514,9.4356,211.8,Brivio,Brivio Centro,22.133,3.21,S_BRIVIO_CASTELLO,1313.8,16.42,16.26
CELL_03088,45.7514,9.4369,213.7,Brivio,Brivio Centro,25.402,3.68,S_BRIVIO_CASTELLO,1237.4,15.47,15.22
CELL_03089,45.7514,9.4382,208.7,Brivio,Brivio Centro,28.407,4.12,S_BRIVIO_CASTELLO,1169.7,14.62,14.59
CELL_03090,45.7514,9.4395,211.9,Brivio,Brivio Centro,31.595,4.58,S_BRIVIO_CASTELLO,1112.1,13.9,13.73
CELL_03091,45.7514,9.4408,212.3,Brivio,Brivio Centro,34.185,4.96,S_BRIVIO_PONTE,1039.8,13.0,12.85
CELL_03092,45.7514,9.4421,204.8,Brivio,Brivio Centro,36.116,5.24,S_BRIVIO_PONTE,953.0,11.91,12.1
CELL_03093,45.7514,9.4434,211.9,Brivio,Brivio Centro,37.392,5.42,S_BRIVIO_PONTE,875.9,10.95,10.82
CELL_03094,45.7514,9.4447,213.6,Brivio,Brivio Centro,37.171,5.39,S_BRIVIO_PONTE,811.2,10.14,9.94
CELL_03095,45.7514,9.446,206.0,Brivio,Brivio Centro,36.277,5.26,S_BRIVIO_PONTE,762.1,9.53,9.66
CELL_03096,45.7514,9.4473,212.1,Brivio,Brivio Centro,34.81,5.05,S_BRIVIO_PONTE,731.7,9.15,9.01
CELL_03097,45.7514,9.4486,208.0,Brivio,Brivio Centro,32.029,4.65,S_BRIVIO_PONTE,722.5,9.03,9.07
CELL_03098,45.7514,9.4499,207.3,Brivio,Brivio Centro,29.147,4.23,S_BRIVIO_PONTE,735.1,9.19,9.26
CELL_03099,45.7514,9.4512,213.3,Brivio,Brivio Centro,26.043,3.78,S_BRIVIO_PONTE,768.5,9.61,9.42
CELL_03100,45.7514,9.4525,210.6,Brivio,Brivio Centro,22.662,3.29,S_BRIVIO_PONTE,820.2,10.25,10.18
CELL_03101,45.7514,9.4538,212.9,Brivio,Brivio Centro,19.608,2.84,S_BRIVIO_PONTE,887.0,11.09,10.92
CELL_03102,45.7514,9.4551,208.4,Brivio,Brivio Centro,16.972,2.46,S_BRIVIO_PONTE,965.8,12.07,12.1
CELL_03103,45.7514,9.4564,207.6,Brivio,Brivio Centro,14.59,2.12,S_BRIVIO_PONTE,1053.8,13.17,13.23
CELL_03104,45.7514,9.4577,206.4,Brivio,Brivio Centro,12.113,1.76,S_BRIVIO_PONTE,1149.0,14.36,14.48
CELL_03105,45.7523,9.355,375.8,La Valletta Brianza,Perego,9.886,2.16,S_VALLETTA_SP342,978.8,12.24,12.42
CELL_03106,45.7523,9.3563,376.4,La Valletta Brianza,Perego,11.453,2.5,S_VALLETTA_SP342,898.5,11.23,11.39
CELL_03107,45.7523,9.3576,376.7,La Valletta Brianza,Perego,12.598,2.75,S_VALLETTA_SP342,829.6,10.37,10.52
CELL_03108,45.7523,9.3589,379.9,La Valletta Brianza,Perego,13.895,3.04,S_VALLETTA_SP342,775.4,9.69,9.7
CELL_03109,45.7523,9.3602,375.8,La Valletta Brianza,Perego,14.91,3.26,S_VALLETTA_SP342,738.9,9.24,9.42
CELL_03110,45.7523,9.3615,375.6,La Valletta Brianza,Perego,15.456,3.38,S_VALLETTA_SP342,723.0,9.04,9.23
CELL_03111,45.7523,9.3628,376.7,La Valletta Brianza,Perego,16.297,3.56,S_VALLETTA_SP342,728.9,9.11,9.26
CELL_03112,45.7523,9.3641,374.1,La Valletta Brianza,Perego,16.43,3.59,S_VALLETTA_SP342,756.2,9.45,9.71
CELL_03113,45.7523,9.3654,371.9,Santa Maria Hoè,Santa Maria Hoè Centro,15.929,4.73,S_VALLETTA_SP342,802.6,10.03,10.39
CELL_03114,45.7523,9.3667,408.5,Santa Maria Hoè,Trebbia,5.571,1.65,S_VALLETTA_SP342,865.1,10.81,9.64
CELL_03115,45.7523,9.368,418.6,Santa Maria Hoè,Trebbia,6.604,1.96,S_VALLETTA_SP342,940.5,11.76,10.18
CELL_03116,45.7523,9.3693,411.6,Santa Maria Hoè,Trebbia,8.236,2.44,S_SMARIA_TREB,871.4,10.89,10.82
CELL_03117,45.7523,9.3706,405.4,Santa Maria Hoè,Trebbia,9.809,2.91,S_SMARIA_TREB,764.2,9.55,9.76
CELL_03118,45.7523,9.3719,408.4,Santa Maria Hoè,Trebbia,11.547,3.43,S_SMARIA_TREB,663.7,8.3,8.37
CELL_03119,45.7523,9.3732,411.9,Santa Maria Hoè,Trebbia,13.487,4.0,S_SMARIA_TREB,573.5,7.17,7.09
CELL_03120,45.7523,9.3745,411.1,Santa Maria Hoè,Trebbia,15.423,4.58,S_SMARIA_TREB,499.2,6.24,6.19
CELL_03121,45.7523,9.3758,406.8,Santa Maria Hoè,Trebbia,16.967,5.03,S_SMARIA_TREB,448.8,5.61,5.75
CELL_03122,45.7523,9.3771,416.0,Santa Maria Hoè,Trebbia,17.634,5.23,S_SMARIA_TREB,430.7,5.38,5.13
CELL_03123,45.7523,9.3784,409.2,Santa Maria Hoè,Trebbia,16.909,5.02,S_SMARIA_TREB,448.8,5.61,5.64
CELL_03124,45.7523,9.3797,409.8,Santa Maria Hoè,Trebbia,15.706,4.66,S_SMARIA_TREB,499.2,6.24,6.25
CELL_03125,45.7523,9.381,410.7,Santa Maria Hoè,Trebbia,13.848,4.11,S_SMARIA_TREB,573.5,7.17,7.14
CELL_03126,45.7523,9.3823,415.1,Santa Maria Hoè,Trebbia,11.682,3.47,S_SMARIA_TREB,663.7,8.3,8.08
CELL_03127,45.7523,9.3836,412.2,Santa Maria Hoè,Trebbia,9.759,2.9,S_SMARIA_TREB,764.2,9.55,9.46
CELL_03128,45.7523,9.3849,405.3,Santa Maria Hoè,Trebbia,8.085,2.4,S_SMARIA_TREB,871.4,10.89,11.1
CELL_03129,45.7523,9.3862,412.8,Santa Maria Hoè,Trebbia,6.956,2.06,S_SMARIA_TREB,983.2,12.29,12.17
CELL_03130,45.7523,9.3875,407.4,Santa Maria Hoè,Trebbia,5.758,1.71,S_SMARIA_TREB,1098.1,13.73,13.84
CELL_03131,45.7523,9.3888,407.1,Santa Maria Hoè,Trebbia,4.455,1.32,S_SMARIA_TREB,1215.2,15.19,15.32
CELL_03132,45.7523,9.3901,413.3,Santa Maria Hoè,Trebbia,3.93,1.17,S_MONTICELLO_OLG,1433.0,17.91,15.16
CELL_03133,45.7523,9.3914,341.9,Olgiate Molgora,Monticello,4.0,0.89,S_MONTICELLO_OLG,1419.7,17.75,17.88
CELL_03134,45.7523,9.3927,339.8,Olgiate Molgora,Monticello,3.755,0.84,S_MONTICELLO_OLG,1417.6,17.72,17.95
CELL_03135,45.7523,9.394,347.2,Olgiate Molgora,Monticello,3.626,0.81,S_MONTICELLO_OLG,1426.6,17.83,17.74
CELL_03136,45.7523,9.3953,344.8,Olgiate Molgora,Monticello,3.717,0.83,S_MONTICELLO_OLG,1446.7,18.08,18.09
CELL_03137,45.7523,9.3966,341.1,Olgiate Molgora,Monticello,3.564,0.79,S_MONTICELLO_OLG,1477.3,18.47,18.64
CELL_03138,45.7523,9.3979,344.2,Olgiate Molgora,Monticello,3.414,0.76,S_MONTICELLO_OLG,1517.8,18.97,19.01
CELL_03139,45.7523,9.3992,339.4,Olgiate Molgora,Monticello,3.128,0.7,S_MONTICELLO_OLG,1567.5,19.59,19.84
CELL_03140,45.7523,9.4005,341.0,Olgiate Molgora,Monticello,2.622,0.58,S_MONTICELLO_OLG,1625.5,20.32,20.49
CELL_03141,45.7523,9.4018,343.5,Olgiate Molgora,Monticello,2.361,0.53,S_MONTICELLO_OLG,1690.9,21.14,21.2
CELL_03142,45.7523,9.4317,212.9,Brivio,Brivio Centro,12.126,1.76,S_BRIVIO_CASTELLO,1664.8,20.81,20.6
CELL_03143,45.7523,9.433,204.8,Brivio,Brivio Centro,13.931,2.02,S_BRIVIO_CASTELLO,1575.1,19.69,19.83
CELL_03144,45.7523,9.4343,214.7,Brivio,Brivio Centro,16.19,2.35,S_BRIVIO_CASTELLO,1490.7,18.63,18.34
CELL_03145,45.7523,9.4356,207.1,Brivio,Brivio Centro,18.738,2.72,S_BRIVIO_CASTELLO,1412.6,17.66,17.7
CELL_03146,45.7523,9.4369,217.0,Brivio,Brivio Centro,21.221,3.08,S_BRIVIO_CASTELLO,1341.8,16.77,16.38
CELL_03147,45.7523,9.4382,211.5,Brivio,Brivio Centro,23.388,3.39,S_BRIVIO_CASTELLO,1279.6,15.99,15.84
CELL_03148,45.7523,9.4395,211.8,Brivio,Brivio Centro,25.588,3.71,S_BRIVIO_PONTE,1217.5,15.22,15.1
CELL_03149,45.7523,9.4408,201.3,Brivio,Brivio Centro,27.533,3.99,S_BRIVIO_PONTE,1130.2,14.13,14.47
CELL_03150,45.7523,9.4421,207.5,Brivio,Brivio Centro,29.198,4.23,S_BRIVIO_PONTE,1051.0,13.14,13.2
CELL_03151,45.7523,9.4434,208.1,Brivio,Brivio Centro,29.947,4.34,S_BRIVIO_PONTE,981.6,12.27,12.31
CELL_03152,45.7523,9.4447,209.5,Brivio,Brivio Centro,29.847,4.33,S_BRIVIO_PONTE,924.3,11.55,11.53
CELL_03153,45.7523,9.446,206.0,Brivio,Brivio Centro,29.572,4.29,S_BRIVIO_PONTE,881.5,11.02,11.15
CELL_03154,45.7523,9.4473,212.5,Brivio,Brivio Centro,28.158,4.08,S_BRIVIO_PONTE,855.4,10.69,10.54
CELL_03155,45.7523,9.4486,209.5,Brivio,Brivio Centro,26.438,3.83,S_BRIVIO_PONTE,847.5,10.59,10.57
CELL_03156,45.7523,9.4499,208.7,Brivio,Brivio Centro,24.157,3.5,S_BRIVIO_PONTE,858.3,10.73,10.74
CELL_03157,45.7523,9.4512,213.2,Brivio,Brivio Centro,21.799,3.16,S_BRIVIO_PONTE,887.1,11.09,10.91
CELL_03158,45.7523,9.4525,212.7,Brivio,Brivio Centro,19.024,2.76,S_BRIVIO_PONTE,932.2,11.65,11.49
CELL_03159,45.7523,9.4538,209.6,Brivio,Brivio Centro,16.654,2.42,S_BRIVIO_PONTE,991.5,12.39,12.37
CELL_03160,45.7523,9.4551,204.9,Brivio,Brivio Centro,14.699,2.13,S_BRIVIO_PONTE,1062.6,13.28,13.46
CELL_03161,45.7523,9.4564,211.1,Brivio,Brivio Centro,12.627,1.83,S_BRIVIO_PONTE,1143.2,14.29,14.2
CELL_03162,45.7523,9.4577,213.2,Brivio,Brivio Centro,10.706,1.55,S_BRIVIO_PONTE,1231.5,15.39,15.21
CELL_03163,45.7532,9.355,377.4,La Valletta Brianza,Perego,8.229,1.8,S_VALLETTA_SP342,1074.4,13.43,13.54
CELL_03164,45.7532,9.3563,381.9,La Valletta Brianza,Perego,9.386,2.05,S_VALLETTA_SP342,1001.7,12.52,12.44
CELL_03165,45.7532,9.3576,375.4,La Valletta Brianza,Perego,10.184,2.22,S_VALLETTA_SP342,940.5,11.76,11.96
CELL_03166,45.7532,9.3589,383.4,La Valletta Brianza,Perego,11.293,2.47,S_VALLETTA_SP342,893.0,11.16,11.01
CELL_03167,45.7532,9.3602,382.2,La Valletta Brianza,Perego,11.895,2.6,S_VALLETTA_SP342,861.6,10.77,10.67
CELL_03168,45.7532,9.3615,373.4,La Valletta Brianza,Perego,12.639,2.76,S_VALLETTA_SP342,847.9,10.6,10.89
CELL_03169,45.7532,9.3628,377.9,La Valletta Brianza,Perego,13.158,2.87,S_VALLETTA_SP342,853.0,10.66,10.75
CELL_03170,45.7532,9.3641,412.2,Santa Maria Hoè,Trebbia,3.465,1.03,S_VALLETTA_SP342,876.4,10.95,9.63
CELL_03171,45.7532,9.3654,412.4,Santa Maria Hoè,Trebbia,4.148,1.23,S_VALLETTA_SP342,916.7,11.46,10.13
CELL_03172,45.7532,9.3667,413.3,Santa Maria Hoè,Trebbia,5.09,1.51,S_VALLETTA_SP342,971.9,12.15,10.78
CELL_03173,45.7532,9.368,412.0,Santa Maria Hoè,Trebbia,6.224,1.85,S_VALLETTA_SP342,1039.6,12.99,11.67
CELL_03174,45.7532,9.3693,405.5,Santa Maria Hoè,Trebbia,7.451,2.21,S_SMARIA_TREB,939.5,11.74,11.94
CELL_03175,45.7532,9.3706,409.9,Santa Maria Hoè,Trebbia,8.545,2.54,S_SMARIA_TREB,841.0,10.51,10.52
CELL_03176,45.7532,9.3719,415.5,Santa Maria Hoè,Trebbia,10.116,3.0,S_SMARIA_TREB,750.9,9.39,9.15
CELL_03177,45.7532,9.3732,411.3,Santa Maria Hoè,Trebbia,11.364,3.37,S_SMARIA_TREB,672.5,8.41,8.35
CELL_03178,45.7532,9.3745,410.4,Santa Maria Hoè,Trebbia,13.04,3.87,S_SMARIA_TREB,610.4,7.63,7.61
CELL_03179,45.7532,9.3758,414.5,Santa Maria Hoè,Trebbia,13.842,4.11,S_SMARIA_TREB,569.9,7.12,6.93
CELL_03180,45.7532,9.3771,415.1,Santa Maria Hoè,Trebbia,14.236,4.22,S_SMARIA_TREB,555.7,6.95,6.73
CELL_03181,45.7532,9.3784,416.0,Santa Maria Hoè,Trebbia,13.609,4.04,S_SMARIA_TREB,569.9,7.12,6.87
CELL_03182,45.7532,9.3797,417.0,Santa Maria Hoè,Trebbia,12.654,3.75,S_SMARIA_TREB,610.4,7.63,7.33
CELL_03183,45.7532,9.381,416.1,Santa Maria Hoè,Trebbia,11.424,3.39,S_SMARIA_TREB,672.5,8.41,8.14
CELL_03184,45.7532,9.3823,411.3,Santa Maria Hoè,Trebbia,9.883,2.93,S_SMARIA_TREB,750.9,9.39,9.33
CELL_03185,45.7532,9.3836,411.7,Santa Maria Hoè,Trebbia,8.488,2.52,S_SMARIA_TREB,841.0,10.51,10.44
CELL_03186,45.7532,9.3849,414.8,Santa Maria Hoè,Trebbia,7.212,2.14,S_SMARIA_TREB,939.5,11.74,11.54
CELL_03187,45.7532,9.3862,411.7,Santa Maria Hoè,Trebbia,6.152,1.83,S_SMARIA_TREB,1044.0,13.05,12.98
CELL_03188,45.7532,9.3875,411.2,Santa Maria Hoè,Trebbia,4.987,1.48,S_SMARIA_TREB,1152.9,14.41,14.36
CELL_03189,45.7532,9.3888,416.0,Santa Maria Hoè,Trebbia,4.215,1.25,S_SMARIA_TREB,1265.0,15.81,15.55
CELL_03190,45.7532,9.3901,411.2,Santa Maria Hoè,Trebbia,3.406,1.01,S_MONTICELLO_OLG,1556.8,19.46,16.77
